TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1000,388874,363200,388798,714097,773256,-1000,-485
1005,392434,366359,392847,710247,743615,1000,-6233
1010,395976,369926,395336,706397,744667,1000,-5827
1015,399498,373283,396371,702547,755538,1000,-4758
1020,403002,377159,396716,698697,720026,1000,7202
1025,406485,380969,398515,694847,738590,1000,2429
1030,409950,384753,401167,690997,741333,-1000,8455
1035,413395,387836,405314,687147,718846,287,-2602
1040,416822,392882,409210,683297,744564,-1000,6170
1045,420228,396267,414218,679447,742564,1000,-195
1050,423616,400244,419231,675597,759128,1000,1911
1055,426984,403596,424586,671747,764359,-1000,1146
1060,430333,406440,429860,667897,722462,1000,-5140
1065,433663,410994,433967,664047,757077,1000,-1820
1070,436974,414375,437623,660197,743513,-1000,301
1075,440265,417664,441034,656347,741487,1000,-4961
1080,443537,422838,443698,652497,738308,1000,6444
1085,446790,427209,447557,648647,776205,1000,533
1090,450024,431005,451790,644797,778205,-1000,6644
1095,453238,434093,457040,640947,767513,-1000,-4768
1100,456433,437000,461068,637097,760359,1000,-5444
1105,459609,441901,464191,633247,782256,-1000,5901
1110,462766,444368,468445,629397,744436,1000,1633
1115,465903,447767,472735,625547,750462,1000,-5447
1120,469021,451663,476123,621697,706359,1000,5118
1125,472120,456492,480193,617847,737974,1000,-4883
1130,475200,459502,483269,613997,714641,-1000,65
1135,478260,462601,486039,610147,708897,1000,-4930
1140,481301,465630,487584,606297,714000,1000,-4402
1145,484323,470047,488527,602447,701897,-1000,7528
1150,487326,473028,490914,598597,716359,1000,901
1155,490309,476633,493601,594747,727128,1000,2914
1160,493273,479871,496931,590897,694846,1000,2781
1165,496218,485202,500904,587047,728359,-1000,3242
1170,499144,487845,505332,583197,703385,1000,-2808
1175,502050,491125,509006,579347,710641,1000,-3265
1180,504937,494281,511828,575497,718231,1000,-2783
1185,507805,498053,514394,571647,689872,1000,8265
1190,510654,501704,518462,567797,720564,1000,-917
1195,513483,505130,522682,563947,721410,-1000,7792
1200,516293,507724,528115,560097,688103,1000,-5152
1205,519084,512837,532800,556247,695436,-1000,6614
1210,521856,515412,538671,552397,684308,1000,45
1215,524608,518810,544242,548547,692949,1000,-5772
1220,527341,521421,548598,544697,683692,-1000,93
1225,530055,523890,552545,540847,634487,1000,-6956
1230,532749,527737,554771,536997,657077,1000,-6351
1235,535425,530244,555637,533147,629128,-1000,-364
1240,538081,532227,556533,529297,606795,1000,4106
1245,540718,535875,558474,525447,570205,-1000,6307
1250,543335,538461,561719,521597,572128,1000,2091
1255,545934,541863,565372,517747,585590,-1000,500
1260,548513,543517,568813,513897,554564,-1000,-5625
1265,551073,545687,570834,510047,536949,1000,-5654
1270,553613,549733,571700,506197,559538,-1000,971
1275,556135,551716,572511,502347,528923,1000,-3748
1280,558637,554200,572659,498497,552051,1000,2383
1285,561120,557104,573603,494647,518718,1000,8596
1290,563583,560287,576203,490797,546256,1000,-44
1295,566028,563004,579103,486947,535410,-1000,6945
1300,568453,564345,583292,483097,516795,1000,-208
1305,570859,566455,587233,479247,514872,1000,-3949
1310,573245,570325,590630,475397,519205,-1000,6718
1315,575613,572147,595261,471547,503564,1000,229
1320,577961,575024,599661,467697,527462,1000,-5336
1325,580290,577033,602909,463847,485949,1000,-683
1330,582599,580876,605682,459997,521974,-1000,-5343
1335,584890,581913,607092,456147,472462,216,-5593
1340,587161,583344,607418,452297,472462,1000,2099
1345,589412,585087,608129,448447,464436,1000,1019
1350,591645,587370,609071,444597,420744,-1000,1276
1355,593858,589239,610348,440747,422692,1000,2683
