TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.2e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
2315,-720000,-720013,-7355168,0,0,1,1045
2320,-720000,-720013,-7333761,0,0,1,1041
2325,-720000,-720013,-7312346,0,0,1,1038
2330,-720000,-720013,-7290925,0,0,1,1035
2335,-720000,-720013,-7269498,0,0,1,1032
2340,-720000,-720013,-7248066,0,0,1,1030
2345,-720000,-720013,-7226630,0,0,1,1028
2350,-720000,-720013,-7205191,0,0,1,1026
2355,-720000,-720013,-7183748,0,0,1,1025
2360,-720000,-720013,-7162302,0,0,1,1023
2365,-720000,-720013,-7140854,0,0,1,1022
2370,-720000,-720013,-7119404,0,0,1,1021
2375,-720000,-720013,-7097952,0,0,1,1020
2380,-720000,-720013,-7076498,0,0,1,1020
2385,-720000,-720013,-7055042,0,0,1,1019
2390,-720000,-720013,-7033585,0,0,1,1018
2395,-720000,-720013,-7012127,0,0,1,1018
2400,-720000,-720013,-6990668,0,0,1,1017
2405,-720000,-720013,-6969208,0,0,1,1017
2410,-720000,-720013,-6947747,0,0,1,1017
2415,-720000,-720013,-6926285,0,0,1,1016
2420,-720000,-720013,-6904823,0,0,1,1016
2425,-720000,-720013,-6883360,0,0,1,1016
2430,-720000,-720013,-6861897,0,0,1,1016
2435,-720000,-720013,-6840433,0,0,1,1015
2440,-720000,-720013,-6818969,0,0,1,1015
2445,-720000,-720013,-6797505,0,0,1,1015
2450,-720000,-720013,-6776041,0,0,1,1015
2455,-720000,-720013,-6754576,0,0,1,1015
2460,-720000,-720013,-6733111,0,0,1,1015
2465,-720000,-720013,-6711646,0,0,1,1015
2470,-720000,-720013,-6690181,0,0,1,1015
2475,-720000,-720013,-6668716,0,0,1,1015
2480,-720000,-720013,-6647250,0,0,1,1014
2485,-720000,-720013,-6625784,0,0,1,1014
2490,-720000,-720013,-6604318,0,0,1,1014
2495,-720000,-720013,-6582852,0,0,1,1014
2500,-720000,-720013,-6561386,0,0,1,1014
2505,-720000,-720013,-6539920,0,0,1,1014
2510,-720000,-720013,-6518454,0,0,1,1014
2515,-720000,-720013,-6496988,0,0,1,1014
2520,-720000,-720013,-6475522,0,0,1,1014
2525,-720000,-720013,-6454056,0,0,1,1014
2530,-720000,-720013,-6432590,0,0,1,1014
2535,-720000,-720013,-6411124,0,0,1,1014
2540,-720000,-720013,-6389658,0,0,1,1014
2545,-720000,-720013,-6368192,0,0,1,1014
2550,-720000,-720013,-6346726,0,0,1,1014
2555,-720000,-720013,-6325260,0,0,1,1014
2560,-720000,-720013,-6303794,0,0,1,1014
2565,-720000,-720013,-6282328,0,0,1,1014
2570,-720000,-720013,-6260862,0,0,1,1014
2575,-720000,-720013,-6239396,0,0,1,1014
2580,-720000,-720013,-6217930,0,0,1,1014
2585,-720000,-720013,-6196464,0,0,1,1014
2590,-720000,-720013,-6174998,0,0,1,1014
2595,-720000,-720013,-6153532,0,0,1,1014
2600,-720000,-720013,-6132066,0,0,1,1014
2605,-720000,-720013,-6110600,0,0,1,1014
2610,-720000,-720013,-6089134,0,0,1,1014
2615,-720000,-720013,-6067668,0,0,1,1014
2620,-720000,-720013,-6046202,0,0,1,1014
2625,-720000,-720013,-6024736,0,0,1,1014
2630,-720000,-720013,-6003270,0,0,1,1014
2635,-720000,-720013,-5981804,0,0,1,1014
2640,-720000,-720013,-5960338,0,0,1,1014
2645,-720000,-720013,-5938872,0,0,1,1014
2650,-720000,-720013,-5917406,0,0,1,1014
2655,-720000,-720013,-5895940,0,0,1,1014
2660,-720000,-720013,-5874474,0,0,1,1014
2665,-720000,-720013,-5853008,0,0,1,1014
2670,-720000,-720013,-5831542,0,0,1,1014
2675,-720000,-720013,-5810076,0,0,1,1014
2680,-720000,-720013,-5788610,0,0,1,1014
2685,-720000,-720013,-5767144,0,0,1,1014
2690,-720000,-720013,-5745678,0,0,1,1014
2695,-720000,-720013,-5724212,0,0,1,1014
2700,-720000,-720013,-5702746,0,0,1,1014
2705,-720000,-720013,-5681280,0,0,1,1014
2710,-720000,-720013,-5659814,0,0,1,1014
2715,-720000,-720013,-5638348,0,0,1,1014
2720,-720000,-720013,-5616882,0,0,1,1014
2725,-720000,-720013,-5595416,0,0,1,1014
2730,-720000,-720013,-5573950,0,0,1,1014
2735,-720000,-720013,-5552484,0,0,1,1014
2740,-720000,-720013,-5531018,0,0,1,1014
2745,-720000,-720013,-5509552,0,0,1,1014
2750,-720000,-720013,-5488086,0,0,1,1014
2755,-720000,-720013,-5466620,0,0,1,1014
2760,-720000,-720013,-5445154,0,0,1,1014
2765,-720000,-720013,-5423688,0,0,1,1014
2770,-720000,-720013,-5402222,0,0,1,1014
2775,-720000,-720013,-5380756,0,0,1,1014
2780,-720000,-720013,-5359290,0,0,1,1014
2785,-720000,-720013,-5337824,0,0,1,1014
2790,-720000,-720013,-5316358,0,0,1,1014
2795,-720000,-720013,-5294892,0,0,1,1014
2800,-720000,-720013,-5273426,0,0,1,1014
2805,-720000,-720013,-5251960,0,0,1,1014
2810,-720000,-720013,-5230494,0,0,1,1014
2815,-720000,-720013,-5209028,0,0,1,1014
2820,-720000,-720013,-5187562,0,0,1,1014
2825,-720000,-720013,-5166096,0,0,1,1014
2830,-720000,-720013,-5144630,0,0,1,1014
2835,-720000,-720013,-5123164,0,0,1,1014
2840,-720000,-720013,-5101698,0,0,1,1014
2845,-720000,-720013,-5080232,0,0,1,1014
2850,-720000,-720013,-5058766,0,0,1,1014
2855,-720000,-720013,-5037300,0,0,1,1014
2860,-720000,-720013,-5015834,0,0,1,1014
2865,-720000,-720013,-4994368,0,0,1,1014
2870,-720000,-720013,-4972902,0,0,1,1014
2875,-720000,-720013,-4951436,0,0,1,1014
2880,-720000,-720013,-4929970,0,0,1,1014
2885,-720000,-720013,-4908504,0,0,1,1014
2890,-720000,-720013,-4887038,0,0,1,1014
2895,-720000,-720013,-4865572,0,0,1,1014
2900,-720000,-720013,-4844106,0,0,1,1014
2905,-720000,-720013,-4822640,0,0,1,1014
2910,-720000,-720013,-4801174,0,0,1,1014
2915,-720000,-720013,-4779708,0,0,1,1014
2920,-720000,-720013,-4758242,0,0,1,1014
2925,-720000,-720013,-4736776,0,0,1,1014
2930,-720000,-720013,-4715310,0,0,1,1014
2935,-720000,-720013,-4693844,0,0,1,1014
2940,-720000,-720013,-4672378,0,0,1,1014
2945,-720000,-720013,-4650912,0,0,1,1014
2950,-720000,-720013,-4629446,0,0,1,1014
2955,-720000,-720013,-4607980,0,0,1,1014
2960,-720000,-720013,-4586514,0,0,1,1014
2965,-720000,-720013,-4565048,0,0,1,1014
2970,-720000,-720013,-4543582,0,0,1,1014
2975,-720000,-720013,-4522116,0,0,1,1014
2980,-720000,-720013,-4500650,0,0,1,1014
2985,-720000,-720013,-4479184,0,0,1,1014
2990,-720000,-720013,-4457718,0,0,1,1014
2995,-720000,-720013,-4436252,0,0,1,1014
3000,-720000,-720013,-4414786,0,0,1,1014
3005,-720000,-720013,-4393320,0,0,1,1014
3010,-720000,-720013,-4371854,0,0,1,1014
3015,-720000,-720013,-4350388,0,0,1,1014
3020,-720000,-720013,-4328922,0,0,1,1014
3025,-720000,-720013,-4307456,0,0,1,1014
3030,-720000,-720013,-4285990,0,0,1,1014
3035,-720000,-720013,-4264524,0,0,1,1014
3040,-720000,-720013,-4243058,0,0,1,1014
3045,-720000,-720013,-4221592,0,0,1,1014
3050,-720000,-720013,-4200126,0,0,1,1014
3055,-720000,-720013,-4178660,0,0,1,1014
3060,-720000,-720013,-4157194,0,0,1,1014
3065,-720000,-720013,-4135728,0,0,1,1014
3070,-720000,-720013,-4114262,0,0,1,1014
3075,-720000,-720013,-4092796,0,0,1,1014
3080,-720000,-720013,-4071330,0,0,1,1014
3085,-720000,-720013,-4049864,0,0,1,1014
3090,-720000,-720013,-4028398,0,0,1,1014
3095,-720000,-720013,-4006932,0,0,1,1014
3100,-720000,-720013,-3985466,0,0,1,1014
3105,-720000,-720013,-3964000,0,0,1,1014
3110,-720000,-720013,-3942534,0,0,1,1014
3115,-720000,-720013,-3921068,0,0,1,1014
3120,-720000,-720013,-3899602,0,0,1,1014
3125,-720000,-720013,-3878136,0,0,1,1014
3130,-720000,-720013,-3856670,0,0,1,1014
3135,-720000,-720013,-3835204,0,0,1,1014
3140,-720000,-720013,-3813738,0,0,1,1014
3145,-720000,-720013,-3792272,0,0,1,1014
3150,-720000,-720013,-3770806,0,0,1,1014
3155,-720000,-720013,-3749340,0,0,1,1014
3160,-720000,-720013,-3727874,0,0,1,1014
3165,-720000,-720013,-3706408,0,0,1,1014
3170,-720000,-720013,-3684942,0,0,1,1014
3175,-720000,-720013,-3663476,0,0,1,1014
3180,-720000,-720013,-3642010,0,0,1,1014
3185,-720000,-720013,-3620544,0,0,1,1014
3190,-720000,-720013,-3599078,0,0,1,1014
3195,-720000,-720013,-3577612,0,0,1,1014
3200,-720000,-720013,-3556146,0,0,1,1014
3205,-720000,-720013,-3534680,0,0,1,1014
3210,-720000,-720013,-3513214,0,0,1,1014
3215,-720000,-720013,-3491748,0,0,1,1014
3220,-720000,-720013,-3470282,0,0,1,1014
3225,-720000,-720013,-3448816,0,0,1,1014
3230,-720000,-720013,-3427350,0,0,1,1014
3235,-720000,-720013,-3405884,0,0,1,1014
3240,-720000,-720013,-3384418,0,0,1,1014
3245,-720000,-720013,-3362952,0,0,1,1014
3250,-720000,-720013,-3341486,0,0,1,1014
3255,-720000,-720013,-3320020,0,0,1,1014
3260,-720000,-720013,-3298554,0,0,1,1014
3265,-720000,-720013,-3277088,0,0,1,1014
3270,-720000,-720013,-3255622,0,0,1,1014
3275,-720000,-720013,-3234156,0,0,1,1014
3280,-720000,-720013,-3212690,0,0,1,1014
3285,-720000,-720013,-3191224,0,0,1,1014
3290,-720000,-720013,-3169758,0,0,1,1014
3295,-720000,-720013,-3148292,0,0,1,1014
3300,-720000,-720013,-3126826,0,0,1,1014
3305,-720000,-720013,-3105360,0,0,1,1014
3310,-720000,-720013,-3083894,0,0,1,1014
3315,-720000,-720013,-3062428,0,0,1,1014
3320,-720000,-720013,-3040962,0,0,1,1014
3325,-720000,-720013,-3019496,0,0,1,1014
3330,-720000,-720013,-2998030,0,0,1,1014
3335,-720000,-720013,-2976564,0,0,1,1014
3340,-720000,-720013,-2955098,0,0,1,1014
3345,-720000,-720013,-2933632,0,0,1,1014
3350,-720000,-720013,-2912166,0,0,1,1014
3355,-720000,-720013,-2890700,0,0,1,1014
3360,-720000,-720013,-2869234,0,0,1,1014
3365,-720000,-720013,-2847768,0,0,1,1014
3370,-720000,-720013,-2826302,0,0,1,1014
3375,-720000,-720013,-2804836,0,0,1,1014
3380,-720000,-720013,-2783370,0,0,1,1014
3385,-720000,-720013,-2761904,0,0,1,1014
3390,-720000,-720013,-2740438,0,0,1,1014
3395,-720000,-720013,-2718972,0,0,1,1014
3400,-720000,-720013,-2697506,0,0,1,1014
3405,-720000,-720013,-2676040,0,0,1,1014
3410,-720000,-720013,-2654574,0,0,1,1014
3415,-720000,-720013,-2633108,0,0,1,1014
3420,-720000,-720013,-2611642,0,0,1,1014
3425,-720000,-720013,-2590176,0,0,1,1014
3430,-720000,-720013,-2568710,0,0,1,1014
3435,-720000,-720013,-2547244,0,0,1,1014
3440,-720000,-720013,-2525778,0,0,1,1014
3445,-720000,-720013,-2504312,0,0,1,1014
3450,-720000,-720013,-2482846,0,0,1,1014
3455,-720000,-720013,-2461380,0,0,1,1014
3460,-720000,-720013,-2439914,0,0,1,1014
3465,-720000,-720013,-2418448,0,0,1,1014
3470,-720000,-720013,-2396982,0,0,1,1014
3475,-720000,-720013,-2375516,0,0,1,1014
3480,-720000,-720013,-2354050,0,0,1,1014
3485,-720000,-720013,-2332584,0,0,1,1014
3490,-720000,-720013,-2311118,0,0,1,1014
3495,-720000,-720013,-2289652,0,0,1,1014
3500,-720000,-720013,-2268186,0,0,1,1014
3505,-720000,-720013,-2246720,0,0,1,1014
3510,-720000,-720013,-2225254,0,0,1,1014
3515,-720000,-720013,-2203788,0,0,1,1014
3520,-720000,-720013,-2182322,0,0,1,1014
3525,-720000,-720013,-2160856,0,0,1,1014
3530,-720000,-720013,-2139390,0,0,1,1014
3535,-720000,-720013,-2117924,0,0,1,1014
3540,-720000,-720013,-2096458,0,0,1,1014
3545,-720000,-720013,-2074992,0,0,1,1014
3550,-720000,-720013,-2053526,0,0,1,1014
3555,-720000,-720013,-2032060,0,0,1,1014
3560,-720000,-720013,-2010594,0,0,1,1014
3565,-720000,-720013,-1989128,0,0,1,1014
3570,-720000,-720013,-1967662,0,0,1,1014
3575,-720000,-720013,-1946196,0,0,1,1014
3580,-720000,-720013,-1924730,0,0,1,1014
3585,-720000,-720013,-1903264,0,0,1,1014
3590,-720000,-720013,-1881798,0,0,1,1014
3595,-720000,-720013,-1860332,0,0,1,1014
3600,-720000,-720013,-1838866,0,0,1,1014
3605,-720000,-720013,-1817400,0,0,1,1014
3610,-720000,-720013,-1795934,0,0,1,1014
3615,-720000,-720013,-1774468,0,0,1,1014
3620,-720000,-720013,-1753002,0,0,1,1014
3625,-720000,-720013,-1731536,0,0,1,1014
3630,-720000,-720013,-1710070,0,0,1,1014
3635,-720000,-720013,-1688604,0,0,1,1014
3640,-720000,-720013,-1667138,0,0,1,1014
3645,-720000,-720013,-1645672,0,0,1,1014
3650,-720000,-720013,-1624206,0,0,1,1014
3655,-720000,-720013,-1602740,0,0,1,1014
3660,-720000,-720013,-1581274,0,0,1,1014
3665,-720000,-720013,-1559808,0,0,1,1014
3670,-720000,-720013,-1538342,0,0,1,1014
3675,-720000,-720013,-1516876,0,0,1,1014
3680,-720000,-720013,-1495410,0,0,1,1014
3685,-720000,-720013,-1473944,0,0,1,1014
3690,-720000,-720013,-1452478,0,0,1,1014
3695,-720000,-720013,-1431012,0,0,1,1014
3700,-720000,-720013,-1409546,0,0,1,1014
3705,-720000,-720013,-1388080,0,0,1,1014
3710,-720000,-720013,-1366614,0,0,1,1014
3715,-720000,-720013,-1345148,0,0,1,1014
3720,-720000,-720013,-1323682,0,0,1,1014
3725,-720000,-720013,-1302216,0,0,1,1014
3730,-720000,-720013,-1280750,0,0,1,1014
3735,-720000,-720013,-1259284,0,0,1,1014
3740,-720000,-720013,-1237818,0,0,1,1014
3745,-720000,-720013,-1216352,0,0,1,1014
3750,-720000,-720013,-1194886,0,0,1,1014
3755,-720000,-720013,-1173420,0,0,1,1014
3760,-720000,-720013,-1151954,0,0,1,1014
3765,-720000,-720013,-1130488,0,0,1,1014
3770,-720000,-720013,-1109022,0,0,1,1014
3775,-720000,-720013,-1087556,0,0,1,1014
3780,-720000,-720013,-1066090,0,0,1,1014
3785,-720000,-720013,-1044624,0,0,1,1014
3790,-720000,-720013,-1023158,0,0,1,1014
3795,-720000,-720013,-1001692,0,0,1,1014
3800,-720000,-720013,-980226,0,0,1,1014
3805,-720000,-720013,-958760,0,0,1,1014
3810,-720000,-720013,-937294,0,0,1,1014
3815,-720000,-720013,-915828,0,0,1,1014
3820,-720000,-720013,-894362,0,0,1,1014
3825,-720000,-720013,-872896,0,0,1,1014
3830,-720000,-720013,-851430,0,0,1,1014
3835,-720000,-720013,-829964,0,0,1,1014
3840,-720000,-720013,-808498,0,0,1,1014
3845,-720000,-720013,-787032,0,0,1,1014
3850,-720000,-720013,-765566,0,0,1,1014
3855,-720000,-720013,-744395,0,0,1,-2115
3860,-720000,-720013,-724375,0,0,1,-5389
3865,-720000,-720013,-706360,0,0,1,-7984
3870,-720000,-720013,-690917,0,0,1,-8753
3875,-720000,-720013,-678347,0,0,1,-10212
3880,-720000,-720013,-668988,0,0,1,-11008
3885,-720000,-720013,-663010,0,0,1,-11151
3890,-720000,-720013,-660402,0,0,1,-10690
3895,-720000,-720013,-660992,0,0,1,-9702
3900,-720000,-720013,-663955,0,0,1,-8589
3905,-720000,-720013,-668927,0,0,1,-7143
3910,-720000,-720013,-675489,0,0,1,-5526
3915,-720000,-720013,-683181,0,0,1,-3833
3920,-720000,-720013,-691528,0,0,1,-2154
3925,-720000,-720013,-700068,0,0,1,-567
3930,-720000,-720013,-708368,0,0,1,858
3935,-720000,-720013,-716046,0,0,1,2066
3940,-720000,-720013,-722798,0,0,1,2881
3945,-720000,-720013,-728486,0,0,1,2675
3950,-720000,-720013,-733116,0,0,1,2902
3955,-720000,-720013,-736620,0,0,1,3219
3960,-720000,-720013,-738934,0,0,1,3307
3965,-720000,-720013,-740049,0,0,1,3177
3970,-720000,-720013,-740017,0,0,1,2855
3975,-720000,-720013,-739457,0,0,1,2680
3980,-720000,-720013,-738451,0,0,1,2378
3985,-720000,-720013,-737086,0,0,1,2034
3990,-720000,-720013,-735461,0,0,1,1670
3995,-720000,-720013,-733677,0,0,1,1306
TRACE END
