TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.5e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1155,-533745,-531930,-4161841,-572546,-591410,-754,-1017
1160,-536597,-534791,-4183313,-568146,-587000,-749,-1017
1165,-539427,-537630,-4204785,-563746,-582615,-745,-1017
1170,-542234,-540446,-4226257,-559346,-578205,-740,-1017
1175,-545020,-543240,-4247729,-554946,-573795,-735,-1017
1180,-547784,-546013,-4269201,-550546,-569436,-730,-1017
1185,-550525,-548763,-4290673,-546146,-565051,-726,-1017
1190,-553245,-551491,-4312145,-541746,-560641,-721,-1017
1195,-555943,-554197,-4333617,-537346,-556231,-716,-1017
1200,-558619,-556881,-4355089,-532946,-551821,-712,-1017
1205,-561272,-559544,-4376561,-528546,-547410,-707,-1017
1210,-563904,-562184,-4398033,-524146,-543000,-702,-1017
1215,-566514,-564802,-4419505,-519746,-538590,-697,-1017
1220,-569102,-567399,-4440977,-515346,-534231,-693,-1017
1225,-571667,-569973,-4462449,-510946,-529821,-688,-1017
1230,-574211,-572526,-4483921,-506546,-525436,-683,-1017
1235,-576733,-575056,-4505393,-502146,-521026,-678,-1017
1240,-579232,-577564,-4526865,-497746,-516615,-674,-1017
1245,-581710,-580050,-4548337,-493346,-512205,-669,-1017
1250,-584166,-582514,-4569809,-488946,-507821,-664,-1017
1255,-586600,-584957,-4591281,-484546,-503436,-659,-1017
1260,-589011,-587377,-4612753,-480146,-499000,-655,-1017
1265,-591401,-589776,-4634225,-475746,-494641,-650,-1017
1270,-593769,-592152,-4655697,-471346,-490231,-645,-1017
1275,-596115,-594506,-4677169,-466946,-485821,-641,-1017
1280,-598438,-596838,-4698641,-462546,-481410,-636,-1017
1285,-600740,-599149,-4720113,-458146,-477026,-631,-1017
1290,-603020,-601437,-4741585,-453746,-472615,-626,-1017
1295,-605277,-603703,-4763057,-449346,-468205,-622,-1017
1300,-607513,-605948,-4784529,-444946,-463821,-617,-1017
1305,-609727,-608170,-4806001,-440546,-459410,-612,-1017
1310,-611919,-610370,-4827473,-436146,-455026,-608,-1017
1315,-614088,-612548,-4848945,-431746,-450615,-603,-1017
1320,-616236,-614705,-4870417,-427346,-446231,-598,-1017
1325,-618362,-616839,-4891889,-422946,-441821,-593,-1017
1330,-620466,-618951,-4913361,-418546,-437410,-589,-1017
1335,-622547,-621041,-4934833,-414146,-433000,-584,-1017
