TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=-720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1040,-421240,-404793,-3452416,-678299,-717615,-1000,-12749
1045,-424622,-408042,-3472790,-674449,-683641,-1000,-13180
1050,-427985,-412523,-3496128,-670599,-720026,-1000,-11853
1055,-431328,-415355,-3521598,-666749,-699128,1000,-10836
1060,-434652,-418364,-3547021,-662899,-692949,-1000,-10817
1065,-437957,-422059,-3572443,-659049,-711205,-1000,-10817
1070,-441243,-426108,-3597865,-655199,-688385,-1000,-10817
1075,-444509,-429902,-3621352,-651349,-721897,-1000,30000
1080,-447756,-433403,-3639016,-647499,-724231,1000,-12759
1085,-450984,-436341,-3659372,-643649,-699487,-1000,-13189
1090,-454193,-441287,-3682693,-639799,-730923,1000,-11862
1095,-457382,-443734,-3708163,-635949,-704897,-1000,-10836
1100,-460552,-446935,-3733586,-632099,-712154,-1000,-10817
1105,-463703,-450887,-3759008,-628249,-725154,-1000,-10817
1110,-466835,-454304,-3784430,-624399,-694026,-1000,-10817
1115,-469947,-458870,-3809852,-620549,-731846,-1000,-10817
1120,-473040,-461747,-3835274,-616699,-711692,1000,-10817
1125,-476114,-464778,-3860696,-612849,-705590,-1000,-10817
1130,-479169,-469744,-3886118,-608999,-717795,1000,-10817
1135,-482204,-472245,-3909605,-605149,-709154,-1000,30000
1140,-485220,-475652,-3927269,-601299,-719333,-1000,-12759
1145,-488217,-479269,-3947625,-597449,-717282,1000,-13189
1150,-491195,-482265,-3970946,-593599,-690256,-1000,-11862
1155,-494153,-487240,-3996416,-589749,-720513,1000,-10836
1160,-497092,-489671,-4021839,-585899,-693103,-1000,-10817
1165,-500012,-492687,-4047261,-582049,-695103,-1000,-10817
1170,-502913,-496675,-4072683,-578199,-670513,1000,-10817
1175,-505794,-499437,-4096170,-574349,-678615,-1000,30000
1180,-508656,-502930,-4113834,-570499,-687667,940,-12759
1185,-511499,-504676,-4134190,-566649,-636026,-1000,-13189
1190,-514323,-507524,-4157511,-562799,-623949,-1000,-11862
1195,-517127,-511774,-4182981,-558949,-617103,1000,-10836
1200,-519912,-513907,-4206469,-555099,-599692,-1000,30000
1205,-522678,-517060,-4224134,-551249,-611333,-1000,-12758
1210,-525425,-519211,-4244491,-547399,-551051,-1000,-13188
1215,-528152,-522015,-4265877,-543549,-564949,-1000,30000
1220,-530860,-525007,-4281673,-539699,-559051,1000,-13605
1225,-533549,-526495,-4298444,-535849,-539897,-1000,28981
1230,-536219,-529392,-4310123,-531999,-544897,-1000,-15510
1235,-538869,-533033,-4325210,-528149,-527513,1000,-15682
1240,-541500,-535616,-4341985,-524299,-539256,-1000,28902
1245,-544112,-539017,-4353696,-520449,-560872,1000,-15498
1250,-546705,-540671,-4368813,-516599,-527846,-1000,-15668
1255,-549278,-544101,-4387549,-512749,-558744,-1000,-14035
1260,-551832,-546395,-4409481,-508899,-535051,1000,-12524
1265,-554367,-548269,-4432275,-505049,-543103,-1000,30000
1270,-556883,-551307,-4449334,-501199,-550590,-376,-13033
1275,-559379,-553794,-4469155,-497349,-506718,-1000,-13441
1280,-561856,-556697,-4490073,-493499,-527154,-1000,30000
1285,-564314,-559741,-4505449,-489649,-524744,1000,-13796
1290,-566753,-561255,-4521850,-485799,-508564,-1000,28806
1295,-569172,-564947,-4533205,-481949,-531436,1000,-15663
1300,-571572,-566750,-4548008,-478099,-501000,-1000,-15816
1305,-573953,-569143,-4564534,-474249,-524231,-1000,28784
1310,-576315,-571924,-4576028,-470399,-521872,1000,-15601
1315,-578657,-573304,-4589020,-466549,-477179,-1000,27191
1320,-580980,-576070,-4597391,-462699,-488821,-1000,-17078
1325,-583284,-578023,-4609584,-458849,-455256,1000,-17054
1330,-585569,-579722,-4623827,-454999,-458231,-1000,27701
1335,-587834,-583150,-4633322,-451149,-459128,1000,-16549
1340,-590080,-584862,-4644565,-447299,-444692,-1000,26362
